label,degree
#6620=IfcPolyLoop,5
#6623=IfcPolyLoop,5
#6626=IfcPolyLoop,5
#6629=IfcPolyLoop,5
#6632=IfcPolyLoop,5
#6721=IfcPropertySet,5
#6805=IfcPolyLoop,5
#6808=IfcPolyLoop,5
#6811=IfcPolyLoop,5
#6814=IfcPolyLoop,5
#6817=IfcPolyLoop,5
#6874=IfcPolyLoop,5
#6877=IfcPolyLoop,5
#6880=IfcPolyLoop,5
#6883=IfcPolyLoop,5
#6886=IfcPolyLoop,5
#6889=IfcPolyLoop,5
#6892=IfcPolyLoop,5
#6895=IfcPolyLoop,5
#6898=IfcPolyLoop,5
#6901=IfcPolyLoop,5
#6904=IfcPolyLoop,5
#6907=IfcPolyLoop,5
#6910=IfcPolyLoop,5
#6913=IfcPolyLoop,5
#6916=IfcPolyLoop,5
#6919=IfcPolyLoop,5
#6922=IfcPolyLoop,5
#6925=IfcPolyLoop,5
#6928=IfcPolyLoop,5
#6931=IfcPolyLoop,5
#6934=IfcPolyLoop,5
#6937=IfcPolyLoop,5
#6940=IfcPolyLoop,5
#6943=IfcPolyLoop,5
#6946=IfcPolyLoop,5
#6949=IfcPolyLoop,5
#6952=IfcPolyLoop,5
#6955=IfcPolyLoop,5
#6958=IfcPolyLoop,5
#6961=IfcPolyLoop,5
#6964=IfcPolyLoop,5
#6967=IfcPolyLoop,5
#6970=IfcPolyLoop,5
#6973=IfcPolyLoop,5
#6976=IfcPolyLoop,5
#6979=IfcPolyLoop,5
#6982=IfcPolyLoop,5
#6985=IfcPolyLoop,5
#6988=IfcPolyLoop,5
#6991=IfcPolyLoop,5
#6994=IfcPolyLoop,5
#6997=IfcPolyLoop,5
#7000=IfcPolyLoop,5
#7003=IfcPolyLoop,5
#7006=IfcPolyLoop,5
#7009=IfcPolyLoop,5
#7012=IfcPolyLoop,5
#7015=IfcPolyLoop,5
#7061=IfcPropertySet,5
#7140=IfcPolyLoop,5
#7143=IfcPolyLoop,5
#7146=IfcPolyLoop,5
#7149=IfcPolyLoop,5
#7152=IfcPolyLoop,5
#7209=IfcPolyLoop,5
#7212=IfcPolyLoop,5
#7215=IfcPolyLoop,5
#7218=IfcPolyLoop,5
#7221=IfcPolyLoop,5
#7224=IfcPolyLoop,5
#7227=IfcPolyLoop,5
#7230=IfcPolyLoop,5
#7233=IfcPolyLoop,5
#7236=IfcPolyLoop,5
#7239=IfcPolyLoop,5
#7242=IfcPolyLoop,5
#7245=IfcPolyLoop,5
#7248=IfcPolyLoop,5
#7251=IfcPolyLoop,5
#7254=IfcPolyLoop,5
#7257=IfcPolyLoop,5
#7260=IfcPolyLoop,5
#7263=IfcPolyLoop,5
#7266=IfcPolyLoop,5
#7269=IfcPolyLoop,5
#7272=IfcPolyLoop,5
#7275=IfcPolyLoop,5
#7278=IfcPolyLoop,5
#7281=IfcPolyLoop,5
#7284=IfcPolyLoop,5
#7287=IfcPolyLoop,5
#7290=IfcPolyLoop,5
#7293=IfcPolyLoop,5
#7296=IfcPolyLoop,5
#7299=IfcPolyLoop,5
#7302=IfcPolyLoop,5
#7305=IfcPolyLoop,5
#7308=IfcPolyLoop,5
#7311=IfcPolyLoop,5
#7314=IfcPolyLoop,5
#7317=IfcPolyLoop,5
#7320=IfcPolyLoop,5
#7323=IfcPolyLoop,5
#7326=IfcPolyLoop,5
#7329=IfcPolyLoop,5
#7332=IfcPolyLoop,5
#7335=IfcPolyLoop,5
#7338=IfcPolyLoop,5
#7341=IfcPolyLoop,5
#7344=IfcPolyLoop,5
#7347=IfcPolyLoop,5
#7350=IfcPolyLoop,5
#7396=IfcPropertySet,5
#7475=IfcPolyLoop,5
#7478=IfcPolyLoop,5
#7481=IfcPolyLoop,5
#7484=IfcPolyLoop,5
#7487=IfcPolyLoop,5
#7544=IfcPolyLoop,5
#7547=IfcPolyLoop,5
#7550=IfcPolyLoop,5
#7553=IfcPolyLoop,5
#7556=IfcPolyLoop,5
#7559=IfcPolyLoop,5
#7562=IfcPolyLoop,5
#7565=IfcPolyLoop,5
#7568=IfcPolyLoop,5
#7571=IfcPolyLoop,5
#7574=IfcPolyLoop,5
#7577=IfcPolyLoop,5
#7580=IfcPolyLoop,5
#7583=IfcPolyLoop,5
#7586=IfcPolyLoop,5
#7589=IfcPolyLoop,5
#7592=IfcPolyLoop,5
#7595=IfcPolyLoop,5
#7598=IfcPolyLoop,5
#7601=IfcPolyLoop,5
#7604=IfcPolyLoop,5
#7607=IfcPolyLoop,5
#7610=IfcPolyLoop,5
#7613=IfcPolyLoop,5
#7616=IfcPolyLoop,5
#7619=IfcPolyLoop,5
#7622=IfcPolyLoop,5
#7625=IfcPolyLoop,5
#7628=IfcPolyLoop,5
#7631=IfcPolyLoop,5
#7634=IfcPolyLoop,5
#7637=IfcPolyLoop,5
#7640=IfcPolyLoop,5
#7643=IfcPolyLoop,5
#7646=IfcPolyLoop,5
#7649=IfcPolyLoop,5
#7652=IfcPolyLoop,5
#7655=IfcPolyLoop,5
#7658=IfcPolyLoop,5
#7661=IfcPolyLoop,5
#7664=IfcPolyLoop,5
#7667=IfcPolyLoop,5
#7670=IfcPolyLoop,5
#7673=IfcPolyLoop,5
#7676=IfcPolyLoop,5
#7679=IfcPolyLoop,5
#7682=IfcPolyLoop,5
#7685=IfcPolyLoop,5
#7692=IfcRepresentationMap,5
#7731=IfcPropertySet,5
#7773=IfcPropertySet,5
#7838=IfcPolyLoop,5
#7841=IfcPolyLoop,5
#7844=IfcPolyLoop,5
#7847=IfcPolyLoop,5
#7850=IfcPolyLoop,5
#7853=IfcPolyLoop,5
#7856=IfcPolyLoop,5
#7859=IfcPolyLoop,5
#7862=IfcPolyLoop,5
#7865=IfcPolyLoop,5
#7868=IfcPolyLoop,5
#7871=IfcPolyLoop,5
#7874=IfcPolyLoop,5
#7877=IfcPolyLoop,5
#7880=IfcPolyLoop,5
#7883=IfcPolyLoop,5
#7886=IfcPolyLoop,5
#7889=IfcPolyLoop,5
#7892=IfcPolyLoop,5
#7895=IfcPolyLoop,5
#7898=IfcPolyLoop,5
#7901=IfcPolyLoop,5
#7904=IfcPolyLoop,5
#7907=IfcPolyLoop,5
#8002=IfcPropertySet,5
#8065=IfcPolyLoop,5
#8068=IfcPolyLoop,5
#8071=IfcPolyLoop,5
#8074=IfcPolyLoop,5
#8077=IfcPolyLoop,5
#8080=IfcPolyLoop,5
#8083=IfcPolyLoop,5
#8086=IfcPolyLoop,5
#8089=IfcPolyLoop,5
#8092=IfcPolyLoop,5
#8095=IfcPolyLoop,5
#8098=IfcPolyLoop,5
#8101=IfcPolyLoop,5
#8104=IfcPolyLoop,5
#8107=IfcPolyLoop,5
#8110=IfcPolyLoop,5
#8113=IfcPolyLoop,5
#8116=IfcPolyLoop,5
#8119=IfcPolyLoop,5
#8122=IfcPolyLoop,5
#8125=IfcPolyLoop,5
#8128=IfcPolyLoop,5
#8131=IfcPolyLoop,5
#8134=IfcPolyLoop,5
#8246=IfcPolyLoop,5
#8249=IfcPolyLoop,5
#8252=IfcPolyLoop,5
#8255=IfcPolyLoop,5
#8258=IfcPolyLoop,5
#8261=IfcPolyLoop,5
#8264=IfcPolyLoop,5
#8267=IfcPolyLoop,5
#8270=IfcPolyLoop,5
#8273=IfcPolyLoop,5
#8276=IfcPolyLoop,5
#8279=IfcPolyLoop,5
#8282=IfcPolyLoop,5
#8285=IfcPolyLoop,5
#8288=IfcPolyLoop,5
#8291=IfcPolyLoop,5
#8294=IfcPolyLoop,5
#8297=IfcPolyLoop,5
#8300=IfcPolyLoop,5
#8303=IfcPolyLoop,5
#8306=IfcPolyLoop,5
#8309=IfcPolyLoop,5
#8312=IfcPolyLoop,5
#8315=IfcPolyLoop,5
#8427=IfcPolyLoop,5
#8430=IfcPolyLoop,5
#8433=IfcPolyLoop,5
#8436=IfcPolyLoop,5
#8439=IfcPolyLoop,5
#8442=IfcPolyLoop,5
#8445=IfcPolyLoop,5
#8448=IfcPolyLoop,5
#8451=IfcPolyLoop,5
#8454=IfcPolyLoop,5
#8457=IfcPolyLoop,5
#8460=IfcPolyLoop,5
#8463=IfcPolyLoop,5
#8466=IfcPolyLoop,5
#8469=IfcPolyLoop,5
#8472=IfcPolyLoop,5
#8475=IfcPolyLoop,5
#8478=IfcPolyLoop,5
#8481=IfcPolyLoop,5
#8484=IfcPolyLoop,5
#8487=IfcPolyLoop,5
#8490=IfcPolyLoop,5
#8493=IfcPolyLoop,5
#8496=IfcPolyLoop,5
#8553=IfcCartesianPoint,5
#8580=IfcCartesianPoint,5
#8582=IfcCartesianPoint,5
#8612=IfcCartesianPoint,5
#8635=IfcCartesianPoint,5
#8652=IfcCartesianPoint,5
#8668=IfcCartesianPoint,5
#8677=IfcCartesianPoint,5
#8681=IfcCartesianPoint,5
#8756=IfcCartesianPoint,5
#8839=IfcCartesianPoint,5
#8840=IfcCartesianPoint,5
#8844=IfcCartesianPoint,5
#8856=IfcCartesianPoint,5
#8901=IfcCartesianPoint,5
#8911=IfcCartesianPoint,5
#8936=IfcCartesianPoint,5
#8983=IfcCartesianPoint,5
#9072=IfcCartesianPoint,5
#9175=IfcCartesianPoint,5
#9181=IfcCartesianPoint,5
#9187=IfcCartesianPoint,5
#9197=IfcCartesianPoint,5
#9201=IfcCartesianPoint,5
#9210=IfcCartesianPoint,5
#9218=IfcCartesianPoint,5
#9257=IfcCartesianPoint,5
#9303=IfcCartesianPoint,5
#9313=IfcCartesianPoint,5
#9323=IfcCartesianPoint,5
#9330=IfcCartesianPoint,5
#9349=IfcCartesianPoint,5
#9357=IfcCartesianPoint,5
#9379=IfcCartesianPoint,5
#9386=IfcCartesianPoint,5
#9391=IfcCartesianPoint,5
#9396=IfcCartesianPoint,5
#9484=IfcCartesianPoint,5
#9499=IfcCartesianPoint,5
#9726=IfcCartesianPoint,5
#9753=IfcCartesianPoint,5
#9755=IfcCartesianPoint,5
#9785=IfcCartesianPoint,5
#9808=IfcCartesianPoint,5
#9825=IfcCartesianPoint,5
#9841=IfcCartesianPoint,5
#9850=IfcCartesianPoint,5
#9854=IfcCartesianPoint,5
#9930=IfcCartesianPoint,5
#10012=IfcCartesianPoint,5
#10013=IfcCartesianPoint,5
#10017=IfcCartesianPoint,5
#10029=IfcCartesianPoint,5
#10074=IfcCartesianPoint,5
#10084=IfcCartesianPoint,5
#10109=IfcCartesianPoint,5
#10156=IfcCartesianPoint,5
#10245=IfcCartesianPoint,5
#10348=IfcCartesianPoint,5
#10354=IfcCartesianPoint,5
#10360=IfcCartesianPoint,5
#10370=IfcCartesianPoint,5
#10374=IfcCartesianPoint,5
#10382=IfcCartesianPoint,5
#10390=IfcCartesianPoint,5
#10429=IfcCartesianPoint,5
#10475=IfcCartesianPoint,5
#10485=IfcCartesianPoint,5
#10495=IfcCartesianPoint,5
#10502=IfcCartesianPoint,5
#10521=IfcCartesianPoint,5
#10529=IfcCartesianPoint,5
#10551=IfcCartesianPoint,5
#10558=IfcCartesianPoint,5
#10563=IfcCartesianPoint,5
#10568=IfcCartesianPoint,5
#10657=IfcCartesianPoint,5
#10672=IfcCartesianPoint,5
#10979=IfcPropertySet,5
#11049=IfcPolyLoop,5
#11052=IfcPolyLoop,5
#11055=IfcPolyLoop,5
#11058=IfcPolyLoop,5
#11061=IfcPolyLoop,5
#11064=IfcPolyLoop,5
#11067=IfcPolyLoop,5
#11070=IfcPolyLoop,5
#11073=IfcPolyLoop,5
#11076=IfcPolyLoop,5
#11079=IfcPolyLoop,5
#11082=IfcPolyLoop,5
#11085=IfcPolyLoop,5
#11088=IfcPolyLoop,5
#11091=IfcPolyLoop,5
#11094=IfcPolyLoop,5
#11097=IfcPolyLoop,5
#11100=IfcPolyLoop,5
#11103=IfcPolyLoop,5
#11106=IfcPolyLoop,5
#11109=IfcPolyLoop,5
#11112=IfcPolyLoop,5
#11115=IfcPolyLoop,5
#11118=IfcPolyLoop,5
#11229=IfcPolyLoop,5
#11232=IfcPolyLoop,5
#11235=IfcPolyLoop,5
#11238=IfcPolyLoop,5
#11241=IfcPolyLoop,5
#11244=IfcPolyLoop,5
#11247=IfcPolyLoop,5
#11250=IfcPolyLoop,5
#11253=IfcPolyLoop,5
#11256=IfcPolyLoop,5
#11259=IfcPolyLoop,5
#11262=IfcPolyLoop,5
#11265=IfcPolyLoop,5
#11268=IfcPolyLoop,5
#11271=IfcPolyLoop,5
#11274=IfcPolyLoop,5
#11277=IfcPolyLoop,5
#11280=IfcPolyLoop,5
#11283=IfcPolyLoop,5
#11286=IfcPolyLoop,5
#11289=IfcPolyLoop,5
#11292=IfcPolyLoop,5
#11295=IfcPolyLoop,5
#11298=IfcPolyLoop,5
#11409=IfcPolyLoop,5
#11412=IfcPolyLoop,5
#11415=IfcPolyLoop,5
#11418=IfcPolyLoop,5
#11421=IfcPolyLoop,5
#11424=IfcPolyLoop,5
#11427=IfcPolyLoop,5
#11430=IfcPolyLoop,5
#11433=IfcPolyLoop,5
#11436=IfcPolyLoop,5
#11439=IfcPolyLoop,5
#11442=IfcPolyLoop,5
#11445=IfcPolyLoop,5
#11448=IfcPolyLoop,5
#11451=IfcPolyLoop,5
#11454=IfcPolyLoop,5
#11457=IfcPolyLoop,5
#11460=IfcPolyLoop,5
#11463=IfcPolyLoop,5
#11466=IfcPolyLoop,5
#11469=IfcPolyLoop,5
#11472=IfcPolyLoop,5
#11475=IfcPolyLoop,5
#11478=IfcPolyLoop,5
#11589=IfcPolyLoop,5
#11592=IfcPolyLoop,5
#11595=IfcPolyLoop,5
#11598=IfcPolyLoop,5
#11601=IfcPolyLoop,5
#11604=IfcPolyLoop,5
#11607=IfcPolyLoop,5
#11610=IfcPolyLoop,5
#11613=IfcPolyLoop,5
#11616=IfcPolyLoop,5
#11619=IfcPolyLoop,5
#11622=IfcPolyLoop,5
#11625=IfcPolyLoop,5
#11628=IfcPolyLoop,5
#11631=IfcPolyLoop,5
#11634=IfcPolyLoop,5
#11637=IfcPolyLoop,5
#11640=IfcPolyLoop,5
#11643=IfcPolyLoop,5
#11646=IfcPolyLoop,5
#11649=IfcPolyLoop,5
#11652=IfcPolyLoop,5
#11655=IfcPolyLoop,5
#11658=IfcPolyLoop,5
#11750=IfcPropertySet,5
#11817=IfcPolyLoop,5
#11820=IfcPolyLoop,5
#11823=IfcPolyLoop,5
#11826=IfcPolyLoop,5
#11829=IfcPolyLoop,5
#11832=IfcPolyLoop,5
#11835=IfcPolyLoop,5
#11838=IfcPolyLoop,5
#11841=IfcPolyLoop,5
#11844=IfcPolyLoop,5
#11847=IfcPolyLoop,5
#11850=IfcPolyLoop,5
#11853=IfcPolyLoop,5
#11856=IfcPolyLoop,5
#11859=IfcPolyLoop,5
#11862=IfcPolyLoop,5
#11865=IfcPolyLoop,5
#11868=IfcPolyLoop,5
#11871=IfcPolyLoop,5
#11874=IfcPolyLoop,5
#11877=IfcPolyLoop,5
#11880=IfcPolyLoop,5
#11883=IfcPolyLoop,5
#11886=IfcPolyLoop,5
#11978=IfcPropertySet,5
#12045=IfcPolyLoop,5
#12048=IfcPolyLoop,5
#12051=IfcPolyLoop,5
#12054=IfcPolyLoop,5
#12057=IfcPolyLoop,5
#12060=IfcPolyLoop,5
#12063=IfcPolyLoop,5
#12066=IfcPolyLoop,5
#12069=IfcPolyLoop,5
#12072=IfcPolyLoop,5
#12075=IfcPolyLoop,5
#12078=IfcPolyLoop,5
#12081=IfcPolyLoop,5
#12084=IfcPolyLoop,5
#12087=IfcPolyLoop,5
#12090=IfcPolyLoop,5
#12093=IfcPolyLoop,5
#12096=IfcPolyLoop,5
#12099=IfcPolyLoop,5
#12102=IfcPolyLoop,5
#12105=IfcPolyLoop,5
#12108=IfcPolyLoop,5
#12111=IfcPolyLoop,5
#12114=IfcPolyLoop,5
#12171=IfcCartesianPoint,5
#12221=IfcCartesianPoint,5
#12237=IfcPolyLoop,5
#12243=IfcPolyLoop,5
#12255=IfcPolyLoop,5
#12264=IfcPolyLoop,5
#12270=IfcPolyLoop,5
#12282=IfcPolyLoop,5
#12300=IfcPolyLoop,5
#12303=IfcPolyLoop,5
#12309=IfcPolyLoop,5
#12330=IfcPolyLoop,5
#12446=IfcPolyLoop,5
#12449=IfcPolyLoop,5
#12452=IfcPolyLoop,5
#12455=IfcPolyLoop,5
#12458=IfcPolyLoop,5
#12461=IfcPolyLoop,5
#12464=IfcPolyLoop,5
#12467=IfcPolyLoop,5
#12470=IfcPolyLoop,5
#12473=IfcPolyLoop,5
#12476=IfcPolyLoop,5
#12479=IfcPolyLoop,5
#12482=IfcPolyLoop,5
#12485=IfcPolyLoop,5
#12488=IfcPolyLoop,5
#12491=IfcPolyLoop,5
#12494=IfcPolyLoop,5
#12497=IfcPolyLoop,5
#12500=IfcPolyLoop,5
#12503=IfcPolyLoop,5
#12506=IfcPolyLoop,5
#12509=IfcPolyLoop,5
#12512=IfcPolyLoop,5
#12515=IfcPolyLoop,5
#12607=IfcPropertySet,5
#12634=IfcCartesianPoint,5
#12657=IfcCartesianPoint,5
#12661=IfcCartesianPoint,5
#12779=IfcPolyLoop,5
#12782=IfcPolyLoop,5
#12785=IfcPolyLoop,5
#12788=IfcPolyLoop,5
#12791=IfcPolyLoop,5
#12794=IfcPolyLoop,5
#12816=IfcPolyLoop,5
#12819=IfcPolyLoop,5
#12822=IfcPolyLoop,5
#12825=IfcPolyLoop,5
#12833=IfcPolyLoop,5
#12839=IfcPolyLoop,5
#12930=IfcCartesianPoint,5
#12934=IfcCartesianPoint,5
#12938=IfcCartesianPoint,5
#12946=IfcCartesianPoint,5
#12950=IfcCartesianPoint,5
#13123=IfcCartesianPoint,5
#13146=IfcCartesianPoint,5
#13150=IfcCartesianPoint,5
#13268=IfcPolyLoop,5
#13271=IfcPolyLoop,5
#13274=IfcPolyLoop,5
#13277=IfcPolyLoop,5
#13280=IfcPolyLoop,5
#13283=IfcPolyLoop,5
#13305=IfcPolyLoop,5
#13308=IfcPolyLoop,5
#13311=IfcPolyLoop,5
#13314=IfcPolyLoop,5
#13322=IfcPolyLoop,5
#13328=IfcPolyLoop,5
#13419=IfcCartesianPoint,5
#13423=IfcCartesianPoint,5
#13427=IfcCartesianPoint,5
#13435=IfcCartesianPoint,5
#13439=IfcCartesianPoint,5
#13678=IfcPropertySet,5
#13748=IfcPolyLoop,5
#13751=IfcPolyLoop,5
#13754=IfcPolyLoop,5
#13757=IfcPolyLoop,5
#13760=IfcPolyLoop,5
#13763=IfcPolyLoop,5
#13766=IfcPolyLoop,5
#13769=IfcPolyLoop,5
#13772=IfcPolyLoop,5
#13775=IfcPolyLoop,5
#13778=IfcPolyLoop,5
#13781=IfcPolyLoop,5
#13784=IfcPolyLoop,5
#13787=IfcPolyLoop,5
#13790=IfcPolyLoop,5
#13793=IfcPolyLoop,5
#13796=IfcPolyLoop,5
#13799=IfcPolyLoop,5
#13802=IfcPolyLoop,5
#13805=IfcPolyLoop,5
#13808=IfcPolyLoop,5
#13811=IfcPolyLoop,5
#13814=IfcPolyLoop,5
#13817=IfcPolyLoop,5
#13928=IfcPolyLoop,5
#13931=IfcPolyLoop,5
#13934=IfcPolyLoop,5
#13937=IfcPolyLoop,5
#13940=IfcPolyLoop,5
#13943=IfcPolyLoop,5
#13946=IfcPolyLoop,5
#13949=IfcPolyLoop,5
#13952=IfcPolyLoop,5
#13955=IfcPolyLoop,5
#13958=IfcPolyLoop,5
#13961=IfcPolyLoop,5
#13964=IfcPolyLoop,5
#13967=IfcPolyLoop,5
#13970=IfcPolyLoop,5
#13973=IfcPolyLoop,5
#13976=IfcPolyLoop,5
#13979=IfcPolyLoop,5
#13982=IfcPolyLoop,5
#13985=IfcPolyLoop,5
#13988=IfcPolyLoop,5
#13991=IfcPolyLoop,5
#13994=IfcPolyLoop,5
#13997=IfcPolyLoop,5
#14109=IfcPolyLoop,5
#14112=IfcPolyLoop,5
#14115=IfcPolyLoop,5
#14118=IfcPolyLoop,5
#14121=IfcPolyLoop,5
#14124=IfcPolyLoop,5
#14127=IfcPolyLoop,5
#14130=IfcPolyLoop,5
#14133=IfcPolyLoop,5
#14136=IfcPolyLoop,5
#14139=IfcPolyLoop,5
#14142=IfcPolyLoop,5
#14145=IfcPolyLoop,5
#14148=IfcPolyLoop,5
#14151=IfcPolyLoop,5
#14154=IfcPolyLoop,5
#14157=IfcPolyLoop,5
#14160=IfcPolyLoop,5
#14163=IfcPolyLoop,5
#14166=IfcPolyLoop,5
#14169=IfcPolyLoop,5
#14172=IfcPolyLoop,5
#14175=IfcPolyLoop,5
#14178=IfcPolyLoop,5
#14290=IfcPolyLoop,5
#14293=IfcPolyLoop,5
#14296=IfcPolyLoop,5
#14299=IfcPolyLoop,5
#14302=IfcPolyLoop,5
#14305=IfcPolyLoop,5
#14308=IfcPolyLoop,5
#14311=IfcPolyLoop,5
#14314=IfcPolyLoop,5
#14317=IfcPolyLoop,5
#14320=IfcPolyLoop,5
#14323=IfcPolyLoop,5
#14326=IfcPolyLoop,5
#14329=IfcPolyLoop,5
#14332=IfcPolyLoop,5
#14335=IfcPolyLoop,5
#14338=IfcPolyLoop,5
#14341=IfcPolyLoop,5
#14344=IfcPolyLoop,5
#14347=IfcPolyLoop,5
#14350=IfcPolyLoop,5
#14353=IfcPolyLoop,5
#14356=IfcPolyLoop,5
#14359=IfcPolyLoop,5
#14470=IfcPolyLoop,5
#14473=IfcPolyLoop,5
#14476=IfcPolyLoop,5
#14479=IfcPolyLoop,5
#14482=IfcPolyLoop,5
#14485=IfcPolyLoop,5
#14488=IfcPolyLoop,5
#14491=IfcPolyLoop,5
#14494=IfcPolyLoop,5
#14497=IfcPolyLoop,5
#14500=IfcPolyLoop,5
#14503=IfcPolyLoop,5
#14506=IfcPolyLoop,5
#14509=IfcPolyLoop,5
#14512=IfcPolyLoop,5
#14515=IfcPolyLoop,5
#14518=IfcPolyLoop,5
#14521=IfcPolyLoop,5
#14524=IfcPolyLoop,5
#14527=IfcPolyLoop,5
#14530=IfcPolyLoop,5
#14533=IfcPolyLoop,5
#14536=IfcPolyLoop,5
#14539=IfcPolyLoop,5
#14631=IfcPropertySet,5
#14680=IfcPropertySet,5
#14747=IfcPolyLoop,5
#14750=IfcPolyLoop,5
#14753=IfcPolyLoop,5
#14756=IfcPolyLoop,5
#14759=IfcPolyLoop,5
#14762=IfcPolyLoop,5
#14765=IfcPolyLoop,5
#14768=IfcPolyLoop,5
#14771=IfcPolyLoop,5
#14774=IfcPolyLoop,5
#14777=IfcPolyLoop,5
#14780=IfcPolyLoop,5
#14783=IfcPolyLoop,5
#14786=IfcPolyLoop,5
#14789=IfcPolyLoop,5
#14792=IfcPolyLoop,5
#14795=IfcPolyLoop,5
#14798=IfcPolyLoop,5
#14801=IfcPolyLoop,5
#14804=IfcPolyLoop,5
#14807=IfcPolyLoop,5
#14810=IfcPolyLoop,5
#14813=IfcPolyLoop,5
#14816=IfcPolyLoop,5
#14927=IfcPolyLoop,5
#14930=IfcPolyLoop,5
#14933=IfcPolyLoop,5
#14936=IfcPolyLoop,5
#14939=IfcPolyLoop,5
#14942=IfcPolyLoop,5
#14945=IfcPolyLoop,5
#14948=IfcPolyLoop,5
#14951=IfcPolyLoop,5
#14954=IfcPolyLoop,5
#14957=IfcPolyLoop,5
#14960=IfcPolyLoop,5
#14963=IfcPolyLoop,5
#14966=IfcPolyLoop,5
#14969=IfcPolyLoop,5
#14972=IfcPolyLoop,5
#14975=IfcPolyLoop,5
#14978=IfcPolyLoop,5
#14981=IfcPolyLoop,5
#14984=IfcPolyLoop,5
#14987=IfcPolyLoop,5
#14990=IfcPolyLoop,5
#14993=IfcPolyLoop,5
#14996=IfcPolyLoop,5
#15107=IfcPolyLoop,5
#15122=IfcPolyLoop,5
#15125=IfcPolyLoop,5
#15134=IfcPolyLoop,5
#15149=IfcPolyLoop,5
#15152=IfcPolyLoop,5
#15155=IfcPolyLoop,5
#15158=IfcPolyLoop,5
#15161=IfcPolyLoop,5
#15164=IfcPolyLoop,5
#15170=IfcPolyLoop,5
#15182=IfcPolyLoop,5
#15185=IfcPolyLoop,5
#15197=IfcPolyLoop,5
#15314=IfcPolyLoop,5
#15317=IfcPolyLoop,5
#15320=IfcPolyLoop,5
#15323=IfcPolyLoop,5
#15326=IfcPolyLoop,5
#15329=IfcPolyLoop,5
#15332=IfcPolyLoop,5
#15335=IfcPolyLoop,5
#15338=IfcPolyLoop,5
#15341=IfcPolyLoop,5
#15344=IfcPolyLoop,5
#15347=IfcPolyLoop,5
#15350=IfcPolyLoop,5
#15353=IfcPolyLoop,5
#15356=IfcPolyLoop,5
#15359=IfcPolyLoop,5
#15362=IfcPolyLoop,5
#15365=IfcPolyLoop,5
#15368=IfcPolyLoop,5
#15371=IfcPolyLoop,5
#15374=IfcPolyLoop,5
#15377=IfcPolyLoop,5
#15380=IfcPolyLoop,5
#15383=IfcPolyLoop,5
#15495=IfcPolyLoop,5
#15501=IfcPolyLoop,5
#15504=IfcPolyLoop,5
#15507=IfcPolyLoop,5
#15516=IfcPolyLoop,5
#15519=IfcPolyLoop,5
#15522=IfcPolyLoop,5
#15531=IfcPolyLoop,5
#15552=IfcPolyLoop,5
#15555=IfcPolyLoop,5
#15558=IfcPolyLoop,5
#15561=IfcPolyLoop,5
#15564=IfcPolyLoop,5
#15567=IfcPolyLoop,5
#15576=IfcPolyLoop,5
#15582=IfcPolyLoop,5
#15639=IfcCartesianPoint,5
#15693=IfcPolyLoop,5
#15702=IfcPolyLoop,5
#15705=IfcPolyLoop,5
#15723=IfcPolyLoop,5
#15735=IfcPolyLoop,5
#15741=IfcPolyLoop,5
#15750=IfcPolyLoop,5
#15756=IfcPolyLoop,5
#15759=IfcPolyLoop,5
#15777=IfcPolyLoop,5
#15789=IfcPolyLoop,5
#15795=IfcPolyLoop,5
#15909=IfcPolyLoop,5
#15912=IfcPolyLoop,5
#15915=IfcPolyLoop,5
#15918=IfcPolyLoop,5
#15921=IfcPolyLoop,5
#15924=IfcPolyLoop,5
#15927=IfcPolyLoop,5
#15930=IfcPolyLoop,5
#15933=IfcPolyLoop,5
#15936=IfcPolyLoop,5
#15939=IfcPolyLoop,5
#15942=IfcPolyLoop,5
#15945=IfcPolyLoop,5
#15948=IfcPolyLoop,5
#15951=IfcPolyLoop,5
#15954=IfcPolyLoop,5
#15957=IfcPolyLoop,5
#15960=IfcPolyLoop,5
#15963=IfcPolyLoop,5
#15966=IfcPolyLoop,5
#15969=IfcPolyLoop,5
#15972=IfcPolyLoop,5
#15975=IfcPolyLoop,5
#15978=IfcPolyLoop,5
#16035=IfcCartesianPoint,5
#16089=IfcPolyLoop,5
#16098=IfcPolyLoop,5
#16101=IfcPolyLoop,5
#16119=IfcPolyLoop,5
#16131=IfcPolyLoop,5
#16137=IfcPolyLoop,5
#16146=IfcPolyLoop,5
#16152=IfcPolyLoop,5
#16155=IfcPolyLoop,5
#16173=IfcPolyLoop,5
#16185=IfcPolyLoop,5
#16191=IfcPolyLoop,5
#16286=IfcPropertySet,5
#16353=IfcPolyLoop,5
#16356=IfcPolyLoop,5
#16359=IfcPolyLoop,5
#16362=IfcPolyLoop,5
#16365=IfcPolyLoop,5
#16368=IfcPolyLoop,5
#16371=IfcPolyLoop,5
#16374=IfcPolyLoop,5
#16377=IfcPolyLoop,5
#16380=IfcPolyLoop,5
#16383=IfcPolyLoop,5
#16386=IfcPolyLoop,5
#16389=IfcPolyLoop,5
#16392=IfcPolyLoop,5
#16395=IfcPolyLoop,5
#16398=IfcPolyLoop,5
#16401=IfcPolyLoop,5
#16404=IfcPolyLoop,5
#16407=IfcPolyLoop,5
#16410=IfcPolyLoop,5
#16413=IfcPolyLoop,5
#16416=IfcPolyLoop,5
#16419=IfcPolyLoop,5
#16422=IfcPolyLoop,5
