label,degree
#34197=IfcPropertySet,4
#34222=IfcShapeRepresentation,4
#34228=IfcAxis2Placement3D,4
#34257=IfcPropertySet,4
#34274=IfcShapeRepresentation,4
#34280=IfcAxis2Placement3D,4
#34313=IfcPropertySet,4
#34326=IfcShapeRepresentation,4
#34332=IfcAxis2Placement3D,4
#34361=IfcPropertySet,4
#34378=IfcShapeRepresentation,4
#34384=IfcAxis2Placement3D,4
#34425=IfcPropertySet,4
#34430=IfcShapeRepresentation,4
#34436=IfcAxis2Placement3D,4
#34453=IfcPropertySet,4
#34482=IfcShapeRepresentation,4
#34488=IfcAxis2Placement3D,4
#34513=IfcPropertySet,4
#34534=IfcShapeRepresentation,4
#34540=IfcAxis2Placement3D,4
#34581=IfcPropertySet,4
#34586=IfcShapeRepresentation,4
#34592=IfcAxis2Placement3D,4
#34633=IfcPropertySet,4
#34638=IfcShapeRepresentation,4
#34644=IfcAxis2Placement3D,4
#34661=IfcPropertySet,4
#34690=IfcShapeRepresentation,4
#34696=IfcAxis2Placement3D,4
#34721=IfcPropertySet,4
#34742=IfcShapeRepresentation,4
#34748=IfcAxis2Placement3D,4
#34781=IfcPropertySet,4
#34794=IfcShapeRepresentation,4
#34800=IfcAxis2Placement3D,4
#34829=IfcPropertySet,4
#34846=IfcShapeRepresentation,4
#34852=IfcAxis2Placement3D,4
#34881=IfcPropertySet,4
#34898=IfcShapeRepresentation,4
#34904=IfcAxis2Placement3D,4
#34937=IfcPropertySet,4
#34950=IfcShapeRepresentation,4
#34956=IfcAxis2Placement3D,4
#34985=IfcPropertySet,4
#35002=IfcShapeRepresentation,4
#35008=IfcAxis2Placement3D,4
#35045=IfcPropertySet,4
#35054=IfcShapeRepresentation,4
#35060=IfcAxis2Placement3D,4
#35101=IfcPropertySet,4
#35106=IfcShapeRepresentation,4
#35112=IfcAxis2Placement3D,4
#35129=IfcPropertySet,4
#35158=IfcShapeRepresentation,4
#35164=IfcAxis2Placement3D,4
#35181=IfcPropertySet,4
#35210=IfcShapeRepresentation,4
#35216=IfcAxis2Placement3D,4
#35245=IfcPropertySet,4
#35262=IfcShapeRepresentation,4
#35268=IfcAxis2Placement3D,4
#35305=IfcPropertySet,4
#35314=IfcShapeRepresentation,4
#35320=IfcAxis2Placement3D,4
#35361=IfcPropertySet,4
#35366=IfcShapeRepresentation,4
#35372=IfcAxis2Placement3D,4
#35401=IfcPropertySet,4
#35418=IfcShapeRepresentation,4
#35424=IfcAxis2Placement3D,4
#35441=IfcPropertySet,4
#35470=IfcShapeRepresentation,4
#35476=IfcAxis2Placement3D,4
#35517=IfcPropertySet,4
#35522=IfcShapeRepresentation,4
#35528=IfcAxis2Placement3D,4
#35557=IfcPropertySet,4
#35574=IfcShapeRepresentation,4
#35580=IfcAxis2Placement3D,4
#35617=IfcPropertySet,4
#35626=IfcShapeRepresentation,4
#35632=IfcAxis2Placement3D,4
#35657=IfcPropertySet,4
#35678=IfcShapeRepresentation,4
#35684=IfcAxis2Placement3D,4
#35725=IfcPropertySet,4
#35730=IfcShapeRepresentation,4
#35736=IfcAxis2Placement3D,4
#35757=IfcPropertySet,4
#35782=IfcShapeRepresentation,4
#35788=IfcAxis2Placement3D,4
#35825=IfcPropertySet,4
#35834=IfcShapeRepresentation,4
#35840=IfcAxis2Placement3D,4
#35881=IfcPropertySet,4
#35886=IfcShapeRepresentation,4
#35892=IfcAxis2Placement3D,4
#35913=IfcPropertySet,4
#35938=IfcShapeRepresentation,4
#35944=IfcAxis2Placement3D,4
#35981=IfcPropertySet,4
#35990=IfcShapeRepresentation,4
#35996=IfcAxis2Placement3D,4
#36017=IfcPropertySet,4
#36042=IfcShapeRepresentation,4
#36048=IfcAxis2Placement3D,4
#36069=IfcPropertySet,4
#36094=IfcShapeRepresentation,4
#36100=IfcAxis2Placement3D,4
#36126=IfcPropertySet,4
#36146=IfcAxis2Placement3D,4
#36147=IfcExtrudedAreaSolid,4
#36148=IfcShapeRepresentation,4
#36152=IfcProtectiveDeviceType,4
#36158=IfcShapeRepresentation,4
#36164=IfcAxis2Placement3D,4
#36202=IfcPropertySingleValue,4
#36208=IfcPropertySingleValue,4
#36324=IfcShapeRepresentation,4
#36330=IfcAxis2Placement3D,4
#36416=IfcShapeRepresentation,4
#36422=IfcAxis2Placement3D,4
#36440=IfcPropertySet,4
#36461=IfcShapeRepresentation,4
#36467=IfcAxis2Placement3D,4
#36481=IfcPropertySet,4
#36506=IfcShapeRepresentation,4
#36512=IfcAxis2Placement3D,4
#36546=IfcPropertySet,4
#36551=IfcShapeRepresentation,4
#36557=IfcAxis2Placement3D,4
#36575=IfcPropertySet,4
#36596=IfcShapeRepresentation,4
#36602=IfcAxis2Placement3D,4
#36628=IfcPropertySet,4
#36641=IfcShapeRepresentation,4
#36647=IfcAxis2Placement3D,4
#36673=IfcPropertySet,4
#36693=IfcPropertySet,4
#36702=IfcShapeRepresentation,4
#36708=IfcAxis2Placement3D,4
#36730=IfcPropertySet,4
#36754=IfcPropertySet,4
#36768=IfcCartesianPoint,4
#36770=IfcCartesianPoint,4
#36772=IfcCartesianPoint,4
#36774=IfcCartesianPoint,4
#36776=IfcCartesianPoint,4
#36782=IfcCartesianPoint,4
#36784=IfcCartesianPoint,4
#36786=IfcCartesianPoint,4
#36788=IfcCartesianPoint,4
#36790=IfcCartesianPoint,4
#36792=IfcCartesianPoint,4
#36794=IfcCartesianPoint,4
#37032=IfcCartesianPoint,4
#37034=IfcCartesianPoint,4
#37036=IfcCartesianPoint,4
#37038=IfcCartesianPoint,4
#37040=IfcCartesianPoint,4
#37042=IfcCartesianPoint,4
#37044=IfcCartesianPoint,4
#37046=IfcCartesianPoint,4
#37048=IfcCartesianPoint,4
#37050=IfcCartesianPoint,4
#37052=IfcCartesianPoint,4
#37054=IfcCartesianPoint,4
#37056=IfcCartesianPoint,4
#37058=IfcCartesianPoint,4
#37060=IfcCartesianPoint,4
#37062=IfcCartesianPoint,4
#37146=IfcCartesianPoint,4
#37150=IfcCartesianPoint,4
#37160=IfcCartesianPoint,4
#37178=IfcCartesianPoint,4
#37184=IfcCartesianPoint,4
#37186=IfcCartesianPoint,4
#37192=IfcCartesianPoint,4
#37204=IfcCartesianPoint,4
#37208=IfcCartesianPoint,4
#37212=IfcCartesianPoint,4
#37216=IfcCartesianPoint,4
#37218=IfcCartesianPoint,4
#37220=IfcCartesianPoint,4
#37222=IfcCartesianPoint,4
#37224=IfcCartesianPoint,4
#37226=IfcCartesianPoint,4
#37228=IfcCartesianPoint,4
#37230=IfcCartesianPoint,4
#37232=IfcCartesianPoint,4
#37234=IfcCartesianPoint,4
#37236=IfcCartesianPoint,4
#37244=IfcCartesianPoint,4
#37246=IfcCartesianPoint,4
#37250=IfcCartesianPoint,4
#37252=IfcCartesianPoint,4
#37256=IfcCartesianPoint,4
#37258=IfcCartesianPoint,4
#37260=IfcCartesianPoint,4
#37266=IfcCartesianPoint,4
#37270=IfcCartesianPoint,4
#37287=IfcPolyLoop,4
#37307=IfcPolyLoop,4
#37417=IfcPolyLoop,4
#37452=IfcPolyLoop,4
#37502=IfcPolyLoop,4
#37527=IfcPolyLoop,4
#37537=IfcPolyLoop,4
#37542=IfcPolyLoop,4
#37547=IfcPolyLoop,4
#37552=IfcPolyLoop,4
#37557=IfcPolyLoop,4
#37572=IfcPolyLoop,4
#37577=IfcPolyLoop,4
#37587=IfcPolyLoop,4
#37592=IfcPolyLoop,4
#37597=IfcPolyLoop,4
#37607=IfcPolyLoop,4
#37622=IfcPolyLoop,4
#37645=IfcCartesianPoint,4
#37647=IfcCartesianPoint,4
#37665=IfcCartesianPoint,4
#37667=IfcCartesianPoint,4
#37683=IfcCartesianPoint,4
#37689=IfcCartesianPoint,4
#37691=IfcCartesianPoint,4
#37693=IfcCartesianPoint,4
#37695=IfcCartesianPoint,4
#37699=IfcCartesianPoint,4
#37703=IfcCartesianPoint,4
#37705=IfcCartesianPoint,4
#37707=IfcCartesianPoint,4
#37709=IfcCartesianPoint,4
#37713=IfcCartesianPoint,4
#37715=IfcCartesianPoint,4
#37723=IfcCartesianPoint,4
#37727=IfcCartesianPoint,4
#37729=IfcCartesianPoint,4
#37733=IfcCartesianPoint,4
#37741=IfcCartesianPoint,4
#37743=IfcCartesianPoint,4
#37749=IfcCartesianPoint,4
#37751=IfcCartesianPoint,4
#37753=IfcCartesianPoint,4
#37800=IfcPolyLoop,4
#37850=IfcPolyLoop,4
#37910=IfcPolyLoop,4
#37945=IfcPolyLoop,4
#37995=IfcPolyLoop,4
#38020=IfcPolyLoop,4
#38030=IfcPolyLoop,4
#38035=IfcPolyLoop,4
#38045=IfcPolyLoop,4
#38050=IfcPolyLoop,4
#38070=IfcPolyLoop,4
#38075=IfcPolyLoop,4
#38080=IfcPolyLoop,4
#38085=IfcPolyLoop,4
#38100=IfcCartesianPoint,4
#38110=IfcCartesianPoint,4
#38118=IfcCartesianPoint,4
#38130=IfcCartesianPoint,4
#38136=IfcCartesianPoint,4
#38140=IfcCartesianPoint,4
#38142=IfcCartesianPoint,4
#38162=IfcCartesianPoint,4
#38232=IfcPolyLoop,4
#38252=IfcPolyLoop,4
#38349=IfcCartesianPoint,4
#38357=IfcCartesianPoint,4
#38363=IfcCartesianPoint,4
#38373=IfcCartesianPoint,4
#38409=IfcCartesianPoint,4
#38411=IfcCartesianPoint,4
#38413=IfcCartesianPoint,4
#38419=IfcCartesianPoint,4
#38423=IfcCartesianPoint,4
#38425=IfcCartesianPoint,4
#38427=IfcCartesianPoint,4
#38431=IfcCartesianPoint,4
#38433=IfcCartesianPoint,4
#38439=IfcCartesianPoint,4
#38441=IfcCartesianPoint,4
#38443=IfcCartesianPoint,4
#38445=IfcCartesianPoint,4
#38449=IfcCartesianPoint,4
#38451=IfcCartesianPoint,4
#38453=IfcCartesianPoint,4
#38455=IfcCartesianPoint,4
#38459=IfcCartesianPoint,4
#38463=IfcCartesianPoint,4
#38465=IfcCartesianPoint,4
#38467=IfcCartesianPoint,4
#38469=IfcCartesianPoint,4
#38471=IfcCartesianPoint,4
#38473=IfcCartesianPoint,4
#38505=IfcPolyLoop,4
#38525=IfcPolyLoop,4
#38620=IfcPolyLoop,4
#38655=IfcPolyLoop,4
#38705=IfcPolyLoop,4
#38740=IfcPolyLoop,4
#38745=IfcPolyLoop,4
#38750=IfcPolyLoop,4
#38755=IfcPolyLoop,4
#38765=IfcPolyLoop,4
#38770=IfcPolyLoop,4
#38775=IfcPolyLoop,4
#38785=IfcPolyLoop,4
#38795=IfcPolyLoop,4
#38800=IfcPolyLoop,4
#38810=IfcPolyLoop,4
#38825=IfcCartesianPoint,4
#38827=IfcCartesianPoint,4
#38829=IfcCartesianPoint,4
#38831=IfcCartesianPoint,4
#38833=IfcCartesianPoint,4
#38835=IfcCartesianPoint,4
#38837=IfcCartesianPoint,4
#38839=IfcCartesianPoint,4
#38841=IfcCartesianPoint,4
#38843=IfcCartesianPoint,4
#38845=IfcCartesianPoint,4
#38847=IfcCartesianPoint,4
#38849=IfcCartesianPoint,4
#38851=IfcCartesianPoint,4
#38853=IfcCartesianPoint,4
#38855=IfcCartesianPoint,4
#39116=IfcShapeRepresentation,4
#39127=IfcShapeRepresentation,4
#39130=IfcShapeRepresentation,4
#39136=IfcAxis2Placement3D,4
#39190=IfcPropertySet,4
#39232=IfcMaterialList,4
#39235=IfcShapeRepresentation,4
#39238=IfcShapeRepresentation,4
#39256=IfcPropertySet,4
#39276=IfcMaterialList,4
#39279=IfcShapeRepresentation,4
#39285=IfcAxis2Placement3D,4
#39314=IfcPropertySet,4
#39331=IfcShapeRepresentation,4
#39337=IfcAxis2Placement3D,4
#39378=IfcPropertySet,4
#39383=IfcShapeRepresentation,4
#39389=IfcAxis2Placement3D,4
#39419=IfcPropertySet,4
#39423=IfcPropertySet,4
#39446=IfcShapeRepresentation,4
#39452=IfcAxis2Placement3D,4
#39466=IfcPropertySet,4
#39491=IfcShapeRepresentation,4
#39497=IfcAxis2Placement3D,4
#39531=IfcPropertySet,4
#39547=IfcPropertySet,4
#39554=IfcShapeRepresentation,4
#39560=IfcAxis2Placement3D,4
#39586=IfcPropertySet,4
#39599=IfcShapeRepresentation,4
#39605=IfcAxis2Placement3D,4
#39622=IfcPropertySet,4
#39810=IfcCartesianPoint,4
#39812=IfcCartesianPoint,4
#39814=IfcCartesianPoint,4
#39900=IfcCartesianPoint,4
#39904=IfcCartesianPoint,4
#39990=IfcCartesianPoint,4
#39994=IfcCartesianPoint,4
#39996=IfcCartesianPoint,4
#40000=IfcCartesianPoint,4
#40004=IfcCartesianPoint,4
#40008=IfcCartesianPoint,4
#40012=IfcCartesianPoint,4
#40014=IfcCartesianPoint,4
#40018=IfcCartesianPoint,4
#40022=IfcCartesianPoint,4
#40026=IfcCartesianPoint,4
#40030=IfcCartesianPoint,4
#40034=IfcCartesianPoint,4
#40084=IfcCartesianPoint,4
#40086=IfcCartesianPoint,4
#40136=IfcCartesianPoint,4
#40160=IfcCartesianPoint,4
#40200=IfcCartesianPoint,4
#40202=IfcCartesianPoint,4
#40204=IfcCartesianPoint,4
#40206=IfcCartesianPoint,4
#40208=IfcCartesianPoint,4
#40210=IfcCartesianPoint,4
#40212=IfcCartesianPoint,4
#40214=IfcCartesianPoint,4
#40216=IfcCartesianPoint,4
#40218=IfcCartesianPoint,4
#40220=IfcCartesianPoint,4
#40222=IfcCartesianPoint,4
#40224=IfcCartesianPoint,4
#40226=IfcCartesianPoint,4
#40228=IfcCartesianPoint,4
#40230=IfcCartesianPoint,4
#40232=IfcCartesianPoint,4
#40234=IfcCartesianPoint,4
#40236=IfcCartesianPoint,4
#40238=IfcCartesianPoint,4
#40240=IfcCartesianPoint,4
#40242=IfcCartesianPoint,4
#40244=IfcCartesianPoint,4
#40246=IfcCartesianPoint,4
#40250=IfcCartesianPoint,4
#40254=IfcCartesianPoint,4
#40258=IfcCartesianPoint,4
#40260=IfcCartesianPoint,4
#40264=IfcCartesianPoint,4
#40266=IfcCartesianPoint,4
#40270=IfcCartesianPoint,4
#40296=IfcCartesianPoint,4
#40300=IfcCartesianPoint,4
#40304=IfcCartesianPoint,4
#40308=IfcCartesianPoint,4
#40312=IfcCartesianPoint,4
#40314=IfcCartesianPoint,4
#40338=IfcPolyLoop,4
#40343=IfcPolyLoop,4
#40348=IfcPolyLoop,4
#40353=IfcPolyLoop,4
#40358=IfcPolyLoop,4
#40363=IfcPolyLoop,4
#40368=IfcPolyLoop,4
#40373=IfcPolyLoop,4
#40378=IfcPolyLoop,4
#40383=IfcPolyLoop,4
#40388=IfcPolyLoop,4
#40398=IfcPolyLoop,4
#40403=IfcPolyLoop,4
#40408=IfcPolyLoop,4
#40413=IfcPolyLoop,4
#40418=IfcPolyLoop,4
#40423=IfcPolyLoop,4
#40428=IfcPolyLoop,4
#40433=IfcPolyLoop,4
#40438=IfcPolyLoop,4
#40443=IfcPolyLoop,4
#40448=IfcPolyLoop,4
#40453=IfcPolyLoop,4
#40458=IfcPolyLoop,4
#40463=IfcPolyLoop,4
#40468=IfcPolyLoop,4
#40473=IfcPolyLoop,4
#40478=IfcPolyLoop,4
#40483=IfcPolyLoop,4
#40488=IfcPolyLoop,4
#40493=IfcPolyLoop,4
#40498=IfcPolyLoop,4
#40503=IfcPolyLoop,4
#40513=IfcPolyLoop,4
#40518=IfcPolyLoop,4
#40523=IfcPolyLoop,4
#40528=IfcPolyLoop,4
#40533=IfcPolyLoop,4
#40538=IfcPolyLoop,4
#40543=IfcPolyLoop,4
#40548=IfcPolyLoop,4
#40553=IfcPolyLoop,4
#40558=IfcPolyLoop,4
#40563=IfcPolyLoop,4
#40568=IfcPolyLoop,4
#40573=IfcPolyLoop,4
#40578=IfcPolyLoop,4
#40583=IfcPolyLoop,4
#40588=IfcPolyLoop,4
#40593=IfcPolyLoop,4
#40598=IfcPolyLoop,4
#40603=IfcPolyLoop,4
#40608=IfcPolyLoop,4
#40613=IfcPolyLoop,4
#40618=IfcPolyLoop,4
#40623=IfcPolyLoop,4
#40628=IfcPolyLoop,4
#40633=IfcPolyLoop,4
#40638=IfcPolyLoop,4
#40643=IfcPolyLoop,4
#40648=IfcPolyLoop,4
#40653=IfcPolyLoop,4
#40658=IfcPolyLoop,4
#40663=IfcPolyLoop,4
#40668=IfcPolyLoop,4
#40673=IfcPolyLoop,4
#40678=IfcPolyLoop,4
#40683=IfcPolyLoop,4
#40688=IfcPolyLoop,4
#40693=IfcPolyLoop,4
#40698=IfcPolyLoop,4
#40703=IfcPolyLoop,4
#40708=IfcPolyLoop,4
#40713=IfcPolyLoop,4
#40718=IfcPolyLoop,4
#40723=IfcPolyLoop,4
#40728=IfcPolyLoop,4
#40733=IfcPolyLoop,4
#40738=IfcPolyLoop,4
#40743=IfcPolyLoop,4
#40748=IfcPolyLoop,4
#40753=IfcPolyLoop,4
#40758=IfcPolyLoop,4
#40763=IfcPolyLoop,4
#40768=IfcPolyLoop,4
#40773=IfcPolyLoop,4
#40778=IfcPolyLoop,4
#40783=IfcPolyLoop,4
#40788=IfcPolyLoop,4
#40793=IfcPolyLoop,4
#40798=IfcPolyLoop,4
#40803=IfcPolyLoop,4
#40808=IfcPolyLoop,4
#40813=IfcPolyLoop,4
#40818=IfcPolyLoop,4
#40823=IfcPolyLoop,4
#40828=IfcPolyLoop,4
#40833=IfcPolyLoop,4
#40838=IfcPolyLoop,4
#40843=IfcPolyLoop,4
#40848=IfcPolyLoop,4
#40853=IfcPolyLoop,4
#40858=IfcPolyLoop,4
#40863=IfcPolyLoop,4
#40868=IfcPolyLoop,4
#40873=IfcPolyLoop,4
#40878=IfcPolyLoop,4
#40883=IfcPolyLoop,4
#40888=IfcPolyLoop,4
#40898=IfcPolyLoop,4
#40903=IfcPolyLoop,4
#40908=IfcPolyLoop,4
#40913=IfcPolyLoop,4
#40918=IfcPolyLoop,4
#40923=IfcPolyLoop,4
#40928=IfcPolyLoop,4
#40933=IfcPolyLoop,4
#40938=IfcPolyLoop,4
#40943=IfcPolyLoop,4
#40948=IfcPolyLoop,4
#40953=IfcPolyLoop,4
#40958=IfcPolyLoop,4
#40963=IfcPolyLoop,4
#40968=IfcPolyLoop,4
#40973=IfcPolyLoop,4
#40978=IfcPolyLoop,4
#40983=IfcPolyLoop,4
#40988=IfcPolyLoop,4
#40993=IfcPolyLoop,4
#41003=IfcPolyLoop,4
#41013=IfcPolyLoop,4
#41018=IfcPolyLoop,4
#41023=IfcPolyLoop,4
#41028=IfcPolyLoop,4
#41033=IfcPolyLoop,4
#41038=IfcPolyLoop,4
#41043=IfcPolyLoop,4
#41048=IfcPolyLoop,4
#41053=IfcPolyLoop,4
#41058=IfcPolyLoop,4
#41063=IfcPolyLoop,4
#41068=IfcPolyLoop,4
#41073=IfcPolyLoop,4
#41078=IfcPolyLoop,4
#41083=IfcPolyLoop,4
#41088=IfcPolyLoop,4
#41093=IfcPolyLoop,4
#41098=IfcPolyLoop,4
#41103=IfcPolyLoop,4
#41108=IfcPolyLoop,4
#41118=IfcPolyLoop,4
#41123=IfcPolyLoop,4
#41128=IfcPolyLoop,4
#41133=IfcPolyLoop,4
#41138=IfcPolyLoop,4
#41143=IfcPolyLoop,4
#41148=IfcPolyLoop,4
#41153=IfcPolyLoop,4
#41158=IfcPolyLoop,4
#41163=IfcPolyLoop,4
#41168=IfcPolyLoop,4
#41173=IfcPolyLoop,4
#41178=IfcPolyLoop,4
#41183=IfcPolyLoop,4
#41188=IfcPolyLoop,4
#41193=IfcPolyLoop,4
#41198=IfcPolyLoop,4
#41203=IfcPolyLoop,4
#41208=IfcPolyLoop,4
#41213=IfcPolyLoop,4
#41218=IfcPolyLoop,4
#41223=IfcPolyLoop,4
#41228=IfcPolyLoop,4
#41233=IfcPolyLoop,4
#41238=IfcPolyLoop,4
#41243=IfcPolyLoop,4
#41248=IfcPolyLoop,4
#41253=IfcPolyLoop,4
#41258=IfcPolyLoop,4
#41263=IfcPolyLoop,4
#41268=IfcPolyLoop,4
#41273=IfcPolyLoop,4
#41278=IfcPolyLoop,4
#41283=IfcPolyLoop,4
#41288=IfcPolyLoop,4
#41293=IfcPolyLoop,4
#41298=IfcPolyLoop,4
#41303=IfcPolyLoop,4
#41308=IfcPolyLoop,4
#41313=IfcPolyLoop,4
#41318=IfcPolyLoop,4
#41328=IfcPolyLoop,4
#41333=IfcPolyLoop,4
#41338=IfcPolyLoop,4
#41343=IfcPolyLoop,4
#41348=IfcPolyLoop,4
#41353=IfcPolyLoop,4
#41358=IfcPolyLoop,4
#41363=IfcPolyLoop,4
#41368=IfcPolyLoop,4
#41373=IfcPolyLoop,4
#41378=IfcPolyLoop,4
#41383=IfcPolyLoop,4
#41388=IfcPolyLoop,4
#41393=IfcPolyLoop,4
#41398=IfcPolyLoop,4
#41403=IfcPolyLoop,4
#41408=IfcPolyLoop,4
#41413=IfcPolyLoop,4
#41418=IfcPolyLoop,4
#41423=IfcPolyLoop,4
#41428=IfcPolyLoop,4
#41433=IfcPolyLoop,4
#41438=IfcPolyLoop,4
#41443=IfcPolyLoop,4
#41448=IfcPolyLoop,4
#41453=IfcPolyLoop,4
#41458=IfcPolyLoop,4
#41463=IfcPolyLoop,4
#41468=IfcPolyLoop,4
#41473=IfcPolyLoop,4
#41478=IfcPolyLoop,4
#41488=IfcPolyLoop,4
#41493=IfcPolyLoop,4
#41498=IfcPolyLoop,4
#41503=IfcPolyLoop,4
#41508=IfcPolyLoop,4
#41513=IfcPolyLoop,4
#41518=IfcPolyLoop,4
#41523=IfcPolyLoop,4
#41528=IfcPolyLoop,4
#41533=IfcPolyLoop,4
#41538=IfcPolyLoop,4
#41543=IfcPolyLoop,4
#41548=IfcPolyLoop,4
#41553=IfcPolyLoop,4
#41558=IfcPolyLoop,4
#41563=IfcPolyLoop,4
#41568=IfcPolyLoop,4
#41573=IfcPolyLoop,4
#41578=IfcPolyLoop,4
#41583=IfcPolyLoop,4
#41588=IfcPolyLoop,4
#41593=IfcPolyLoop,4
#41598=IfcPolyLoop,4
#41603=IfcPolyLoop,4
#41608=IfcPolyLoop,4
#41613=IfcPolyLoop,4
#41618=IfcPolyLoop,4
#41623=IfcPolyLoop,4
#41628=IfcPolyLoop,4
#41633=IfcPolyLoop,4
#41638=IfcPolyLoop,4
#41643=IfcPolyLoop,4
#41648=IfcPolyLoop,4
#41653=IfcPolyLoop,4
#41658=IfcPolyLoop,4
#41663=IfcPolyLoop,4
#41668=IfcPolyLoop,4
#41673=IfcPolyLoop,4
#41678=IfcPolyLoop,4
#41683=IfcPolyLoop,4
#41688=IfcPolyLoop,4
#41693=IfcPolyLoop,4
#41698=IfcPolyLoop,4
#41703=IfcPolyLoop,4
#41708=IfcPolyLoop,4
#41713=IfcPolyLoop,4
#41718=IfcPolyLoop,4
#41723=IfcPolyLoop,4
#41728=IfcPolyLoop,4
#41733=IfcPolyLoop,4
#41738=IfcPolyLoop,4
#41743=IfcPolyLoop,4
#41748=IfcPolyLoop,4
#41753=IfcPolyLoop,4
#41788=IfcPolyLoop,4
#41818=IfcPolyLoop,4
#41843=IfcPolyLoop,4
#41848=IfcPolyLoop,4
#41853=IfcPolyLoop,4
#41873=IfcPolyLoop,4
#41878=IfcPolyLoop,4
#41883=IfcPolyLoop,4
#41893=IfcPolyLoop,4
#41908=IfcPolyLoop,4
#41913=IfcPolyLoop,4
#41928=IfcPolyLoop,4
#41933=IfcPolyLoop,4
#41938=IfcPolyLoop,4
#41943=IfcPolyLoop,4
#41953=IfcPolyLoop,4
#41973=IfcPolyLoop,4
#41978=IfcPolyLoop,4
#41983=IfcPolyLoop,4
#41988=IfcPolyLoop,4
#41993=IfcPolyLoop,4
#41998=IfcPolyLoop,4
#42003=IfcPolyLoop,4
#42008=IfcPolyLoop,4
#42013=IfcPolyLoop,4
#42018=IfcPolyLoop,4
#42023=IfcPolyLoop,4
#42028=IfcPolyLoop,4
#42033=IfcPolyLoop,4
#42038=IfcPolyLoop,4
#42043=IfcPolyLoop,4
#42048=IfcPolyLoop,4
#42053=IfcPolyLoop,4
#42058=IfcPolyLoop,4
#42063=IfcPolyLoop,4
#42068=IfcPolyLoop,4
#42073=IfcPolyLoop,4
#42078=IfcPolyLoop,4
#42083=IfcPolyLoop,4
#42088=IfcPolyLoop,4
#42093=IfcPolyLoop,4
#42098=IfcPolyLoop,4
#42103=IfcPolyLoop,4
#42108=IfcPolyLoop,4
#42113=IfcPolyLoop,4
#42118=IfcPolyLoop,4
#42123=IfcPolyLoop,4
#42128=IfcPolyLoop,4
#42133=IfcPolyLoop,4
#42138=IfcPolyLoop,4
#42143=IfcPolyLoop,4
#42148=IfcPolyLoop,4
#42153=IfcPolyLoop,4
#42158=IfcPolyLoop,4
#42163=IfcPolyLoop,4
#42168=IfcPolyLoop,4
#42173=IfcPolyLoop,4
#42178=IfcPolyLoop,4
#42183=IfcPolyLoop,4
#42188=IfcPolyLoop,4
#42193=IfcPolyLoop,4
#42198=IfcPolyLoop,4
#42203=IfcPolyLoop,4
#42208=IfcPolyLoop,4
#42213=IfcPolyLoop,4
#42218=IfcPolyLoop,4
#42253=IfcPolyLoop,4
#42288=IfcPolyLoop,4
#42303=IfcPolyLoop,4
#42353=IfcPolyLoop,4
#42358=IfcPolyLoop,4
#42363=IfcPolyLoop,4
#42368=IfcPolyLoop,4
#42378=IfcPolyLoop,4
#42383=IfcPolyLoop,4
#42393=IfcPolyLoop,4
#42398=IfcPolyLoop,4
#42403=IfcPolyLoop,4
#42408=IfcPolyLoop,4
#42413=IfcPolyLoop,4
#42418=IfcPolyLoop,4
#42423=IfcPolyLoop,4
#42428=IfcPolyLoop,4
#42433=IfcPolyLoop,4
#42443=IfcPolyLoop,4
#42448=IfcPolyLoop,4
#42458=IfcPolyLoop,4
#42463=IfcPolyLoop,4
#42468=IfcPolyLoop,4
#42473=IfcPolyLoop,4
#42478=IfcPolyLoop,4
#42483=IfcPolyLoop,4
#42488=IfcPolyLoop,4
#42498=IfcPolyLoop,4
#42503=IfcPolyLoop,4
#42513=IfcPolyLoop,4
#42518=IfcPolyLoop,4
#42523=IfcPolyLoop,4
#42528=IfcPolyLoop,4
#42533=IfcPolyLoop,4
#42538=IfcPolyLoop,4
#42543=IfcPolyLoop,4
#42548=IfcPolyLoop,4
#42553=IfcPolyLoop,4
#42563=IfcPolyLoop,4
#42568=IfcPolyLoop,4
#42578=IfcPolyLoop,4
#42583=IfcPolyLoop,4
#42588=IfcPolyLoop,4
#42593=IfcPolyLoop,4
#42873=IfcPolyLoop,4
#42878=IfcPolyLoop,4
#42888=IfcPolyLoop,4
#42908=IfcPolyLoop,4
#42913=IfcPolyLoop,4
#42918=IfcPolyLoop,4
#42923=IfcPolyLoop,4
#42928=IfcPolyLoop,4
#42933=IfcPolyLoop,4
#42938=IfcPolyLoop,4
#42943=IfcPolyLoop,4
#42948=IfcPolyLoop,4
#42953=IfcPolyLoop,4
#42958=IfcPolyLoop,4
#42963=IfcPolyLoop,4
#42968=IfcPolyLoop,4
#42973=IfcPolyLoop,4
#42978=IfcPolyLoop,4
#42983=IfcPolyLoop,4
#42988=IfcPolyLoop,4
#42993=IfcPolyLoop,4
#42998=IfcPolyLoop,4
#43003=IfcPolyLoop,4
#43008=IfcPolyLoop,4
#43013=IfcPolyLoop,4
#43018=IfcPolyLoop,4
#43023=IfcPolyLoop,4
#43028=IfcPolyLoop,4
#43033=IfcPolyLoop,4
#43038=IfcPolyLoop,4
#43043=IfcPolyLoop,4
#43048=IfcPolyLoop,4
#43053=IfcPolyLoop,4
#43058=IfcPolyLoop,4
#43063=IfcPolyLoop,4
#43068=IfcPolyLoop,4
#43073=IfcPolyLoop,4
#43078=IfcPolyLoop,4
#43083=IfcPolyLoop,4
