label,degree
#24264=IfcConnectedFaceSet,11
#24404=IfcConnectedFaceSet,11
#26907=IfcConnectedFaceSet,11
#29064=IfcConnectedFaceSet,11
#31207=IfcConnectedFaceSet,11
#36800=IfcPropertySet,11
#36974=IfcPropertySet,11
#37108=IfcPropertySet,11
#37238=IfcPropertySet,11
#37368=IfcPropertySet,11
#37499=IfcPropertySet,11
#37629=IfcPropertySet,11
#37759=IfcPropertySet,11
#47=IfcBuildingStorey,10
#224=IfcPolyline,10
#237=IfcPolyline,10
#794=IfcPolyLoop,10
#839=IfcPolyline,10
#1090=IfcPolyline,10
#1230=IfcPolyline,10
#1267=IfcPolyline,10
#1454=IfcPolyline,10
#1490=IfcPolyline,10
#1809=IfcPolyline,10
#2387=IfcPolyLoop,10
#2432=IfcPolyline,10
#2660=IfcPolyline,10
#2801=IfcPolyline,10
#2838=IfcPolyline,10
#3025=IfcPolyline,10
#3061=IfcPolyline,10
#3218=IfcPolyline,10
#3346=IfcPolyline,10
#3577=IfcPolyline,10
#6123=IfcPolyline,10
#6238=IfcPolyline,10
#6580=IfcPolyline,10
#6599=IfcPolyline,10
#8000=IfcPolyline,10
#8016=IfcPolyline,10
#8217=IfcPolyline,10
#8233=IfcPolyline,10
#9772=IfcPolyline,10
#15896=IfcPolyline,10
#15912=IfcPolyline,10
#16242=IfcGeometricSet,10
#16783=IfcGeometricSet,10
#17446=IfcPolyline,10
#17462=IfcPolyline,10
#17636=IfcPolyline,10
#17652=IfcPolyline,10
#19256=IfcGeometricSet,10
#20638=IfcGeometricSet,10
#20880=IfcMaterialLayerSet,10
#21716=IfcPolyline,10
#21732=IfcPolyline,10
#32751=IfcPolyline,10
#35252=IfcPolyline,10
#35268=IfcPolyline,10
#36681=IfcSurfaceStyle,10
#36786=IfcPropertySet,10
#36960=IfcPropertySet,10
#37094=IfcPropertySet,10
#37224=IfcPropertySet,10
#37354=IfcPropertySet,10
#37485=IfcPropertySet,10
#37615=IfcPropertySet,10
#37745=IfcPropertySet,10
#37953=IfcMaterialLayerSet,10
#38343=IfcPropertySet,10
#38447=IfcRelAssociatesMaterial,10
#38452=IfcRelDefinesByType,10
#38472=IfcRelDefinesByType,10
#38526=IfcRelDefinesByProperties,10
#38527=IfcRelDefinesByProperties,10
#38528=IfcRelDefinesByProperties,10
#38529=IfcRelDefinesByProperties,10
#38546=IfcRelDefinesByProperties,10
#38547=IfcRelDefinesByProperties,10
#38548=IfcRelDefinesByProperties,10
#38549=IfcRelDefinesByProperties,10
#38589=IfcRelDefinesByProperties,10
#38590=IfcRelDefinesByProperties,10
#38591=IfcRelDefinesByProperties,10
#38592=IfcRelDefinesByProperties,10
#38593=IfcRelDefinesByProperties,10
#38636=IfcRelDefinesByProperties,10
#38637=IfcRelDefinesByProperties,10
#38638=IfcRelDefinesByProperties,10
#38639=IfcRelDefinesByProperties,10
#39108=IfcPresentationLayerAssignment,10
#50=IfcLocalPlacement,9
#850=IfcPolyline,9
#1197=IfcLocalPlacement,9
#1422=IfcLocalPlacement,9
#2443=IfcPolyline,9
#2768=IfcLocalPlacement,9
#2993=IfcLocalPlacement,9
#3932=IfcMaterial,9
#4720=IfcSurfaceStyle,9
#6448=IfcPropertySingleValue,9
#6492=IfcPropertySet,9
#6549=IfcPropertySet,9
#6718=IfcPropertySet,9
#6727=IfcPropertySet,9
#6774=IfcPropertySet,9
#6986=IfcPropertySet,9
#7043=IfcPropertySet,9
#7255=IfcPropertySet,9
#7472=IfcPropertySet,9
#7704=IfcPropertySet,9
#7761=IfcPropertySet,9
#7813=IfcPropertySet,9
#7865=IfcPropertySet,9
#7917=IfcPropertySet,9
#7969=IfcPropertySet,9
#8130=IfcPropertySet,9
#8139=IfcPropertySet,9
#8186=IfcPropertySet,9
#8347=IfcPropertySet,9
#8356=IfcPropertySet,9
#8403=IfcPropertySet,9
#9117=IfcPropertySet,9
#9385=IfcPropertySet,9
#11687=IfcPolyLoop,9
#11690=IfcPolyLoop,9
#12239=IfcPropertySet,9
#12258=IfcSurfaceStyle,9
#15979=IfcPropertySet,9
#16030=IfcPropertySet,9
#16081=IfcPropertySet,9
#16132=IfcPropertySet,9
#16298=IfcCompositeCurve,9
#16839=IfcCompositeCurve,9
#17956=IfcCompositeCurve,9
#19369=IfcCompositeCurve,9
#21890=IfcPropertySet,9
#21899=IfcPropertySet,9
#21946=IfcPropertySet,9
#21998=IfcPropertySet,9
#22050=IfcPropertySet,9
#22102=IfcPropertySet,9
#22154=IfcPropertySet,9
#22206=IfcPropertySet,9
#22258=IfcPropertySet,9
#22310=IfcPropertySet,9
#22362=IfcPropertySet,9
#22414=IfcPropertySet,9
#22466=IfcPropertySet,9
#23142=IfcGeometricSet,9
#23231=IfcPropertySet,9
#24056=IfcConnectedFaceSet,9
#24124=IfcConnectedFaceSet,9
#24472=IfcConnectedFaceSet,9
#24540=IfcConnectedFaceSet,9
#32145=IfcPropertySet,9
#34666=IfcPolyLoop,9
#34669=IfcPolyLoop,9
#35335=IfcPropertySet,9
#35430=IfcPropertySet,9
#38330=IfcRelContainedInSpatialStructure,9
#38513=IfcRelDefinesByProperties,9
#38514=IfcRelDefinesByProperties,9
#38515=IfcRelDefinesByProperties,9
#38516=IfcRelDefinesByProperties,9
#38517=IfcRelDefinesByProperties,9
#53=IfcLocalPlacement,8
#86=IfcPolyline,8
#365=IfcPolyline,8
#399=IfcPolyline,8
#860=IfcPolyline,8
#897=IfcPolyline,8
#1069=IfcPolyline,8
#1102=IfcPolyline,8
#1616=IfcLocalPlacement,8
#1637=IfcPolyline,8
#1657=IfcPolyline,8
#1948=IfcPolyline,8
#1959=IfcPolyline,8
#1993=IfcPolyline,8
#2453=IfcPolyline,8
#2490=IfcPolyline,8
